Epoch  56/300  lr=0.000458  train_loss=3.8762  val_loss=2.1370  val_acc1=47.09  val_acc5=78.16  ema_acc1=19.85  best=47.09  time=70.7s
Epoch  57/300  lr=0.000456  train_loss=3.8602  val_loss=2.1393  val_acc1=46.86  val_acc5=78.13  ema_acc1=20.39  best=47.09  time=70.4s
Epoch  58/300  lr=0.000455  train_loss=3.8676  val_loss=2.1535  val_acc1=47.45  val_acc5=77.92  ema_acc1=20.79  best=47.45  time=70.5s
Epoch  59/300  lr=0.000453  train_loss=3.8335  val_loss=2.1143  val_acc1=47.84  val_acc5=79.01  ema_acc1=21.21  best=47.84  time=70.3s
Epoch  60/300  lr=0.000452  train_loss=3.8410  val_loss=2.0259  val_acc1=49.36  val_acc5=79.65  ema_acc1=21.79  best=49.36  time=70.9s
Epoch  61/300  lr=0.000450  train_loss=3.8436  val_loss=2.0722  val_acc1=48.77  val_acc5=78.96  ema_acc1=22.32  best=49.36  time=70.2s
Epoch  62/300  lr=0.000449  train_loss=3.8431  val_loss=2.0512  val_acc1=49.95  val_acc5=80.04  ema_acc1=23.03  best=49.95  time=70.2s
Epoch  63/300  lr=0.000447  train_loss=3.8401  val_loss=2.0496  val_acc1=48.49  val_acc5=79.04  ema_acc1=23.55  best=49.95  time=70.3s
Epoch  64/300  lr=0.000445  train_loss=3.8028  val_loss=2.0108  val_acc1=50.40  val_acc5=80.71  ema_acc1=24.07  best=50.40  time=70.5s
Epoch  65/300  lr=0.000444  train_loss=3.8012  val_loss=2.0178  val_acc1=50.60  val_acc5=81.03  ema_acc1=24.61  best=50.60  time=70.4s
Epoch  66/300  lr=0.000442  train_loss=3.8212  val_loss=2.0162  val_acc1=50.10  val_acc5=80.64  ema_acc1=25.25  best=50.60  time=70.3s
Epoch  67/300  lr=0.000440  train_loss=3.8178  val_loss=2.0137  val_acc1=50.36  val_acc5=80.29  ema_acc1=25.80  best=50.60  time=70.6s
Epoch  68/300  lr=0.000439  train_loss=3.7840  val_loss=1.9338  val_acc1=51.63  val_acc5=81.15  ema_acc1=26.51  best=51.63  time=70.3s
Epoch  69/300  lr=0.000437  train_loss=3.7951  val_loss=1.9476  val_acc1=51.73  val_acc5=81.19  ema_acc1=27.08  best=51.73  time=70.5s
Epoch  70/300  lr=0.000435  train_loss=3.7787  val_loss=1.9053  val_acc1=52.57  val_acc5=81.98  ema_acc1=27.58  best=52.57  time=70.2s
Epoch  71/300  lr=0.000434  train_loss=3.7875  val_loss=1.8999  val_acc1=53.15  val_acc5=82.11  ema_acc1=28.15  best=53.15  time=70.2s
Epoch  72/300  lr=0.000432  train_loss=3.7685  val_loss=1.9130  val_acc1=52.37  val_acc5=81.22  ema_acc1=28.73  best=53.15  time=70.9s
Epoch  73/300  lr=0.000430  train_loss=3.7978  val_loss=1.8774  val_acc1=53.39  val_acc5=82.39  ema_acc1=29.32  best=53.39  time=70.2s
Epoch  74/300  lr=0.000428  train_loss=3.7761  val_loss=1.8506  val_acc1=53.70  val_acc5=82.72  ema_acc1=29.94  best=53.70  time=70.2s
